YearwAreawArea CodewElementwBovine MeatwMeatwMeat, OtherwMutton & Goat MeatwPigmeatwPoultry MeatwAll
Allwwww15130799.0w53391936.0w1291697.0w2724082.0w19839852.0w14407368.0w106785734.0
1980wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1980wAlgeriaw4wImport Quantityw17.0w21.0w1.0w4.0w0.0w0.0w43.0
1980wAlgeriaw4wProductionw45.0w186.0w10.0w71.0w0.0w60.0w372.0
1981wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1981wAlgeriaw4wImport Quantityw23.0w27.0w0.0w4.0w0.0w0.0w54.0
1981wAlgeriaw4wProductionw44.0w200.0w10.0w75.0w0.0w72.0w401.0
1982wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1982wAlgeriaw4wImport Quantityw22.0w33.0w1.0w10.0w0.0w0.0w66.0
1982wAlgeriaw4wProductionw48.0w231.0w10.0w85.0w0.0w88.0w462.0
1983wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1983wAlgeriaw4wImport Quantityw25.0w39.0w0.0w15.0w0.0w0.0w79.0
1983wAlgeriaw4wProductionw66.0w257.0w10.0w81.0w0.0w100.0w514.0
1984wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1984wAlgeriaw4wImport Quantityw21.0w35.0w0.0w14.0w0.0w0.0w70.0
1984wAlgeriaw4wProductionw48.0w295.0w9.0w89.0w0.0w150.0w591.0
1985wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1985wAlgeriaw4wImport Quantityw34.0w47.0w0.0w13.0w0.0w0.0w94.0
1985wAlgeriaw4wProductionw67.0w322.0w9.0w86.0w0.0w160.0w644.0
1986wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1986wAlgeriaw4wImport Quantityw30.0w44.0w0.0w14.0w0.0w0.0w88.0
1986wAlgeriaw4wProductionw66.0w334.0w9.0w88.0w0.0w170.0w667.0
1987wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1987wAlgeriaw4wImport Quantityw4.0w5.0w0.0w1.0w0.0w0.0w10.0
1987wAlgeriaw4wProductionw74.0w370.0w9.0w115.0w0.0w172.0w740.0
1988wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1988wAlgeriaw4wImport Quantityw16.0w16.0w0.0w0.0w0.0w0.0w32.0
1988wAlgeriaw4wProductionw81.0w392.0w9.0w119.0w0.0w182.0w783.0
1989wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1989wAlgeriaw4wImport Quantityw1.0w1.0w0.0w0.0w0.0w0.0w2.0
1989wAlgeriaw4wProductionw85.0w418.0w10.0w137.0w0.0w186.0w836.0
1990wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1990wAlgeriaw4wImport Quantityw11.0w17.0w0.0w6.0w0.0w0.0w34.0
1990wAlgeriaw4wProductionw90.0w436.0w10.0w142.0w0.0w194.0w872.0
1991wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1991wAlgeriaw4wImport Quantityw17.0w19.0w0.0w1.0w0.0w0.0w37.0
1991wAlgeriaw4wProductionw94.0w454.0w10.0w152.0w0.0w197.0w907.0
1992wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1992wAlgeriaw4wImport Quantityw20.0w21.0w0.0w1.0w0.0w0.0w42.0
1992wAlgeriaw4wProductionw97.0w469.0w10.0w164.0w0.0w199.0w939.0
1993wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1993wAlgeriaw4wImport Quantityw25.0w25.0w0.0w0.0w0.0w0.0w50.0
1993wAlgeriaw4wProductionw98.0w490.0w10.0w178.0w0.0w204.0w980.0
1994wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1994wAlgeriaw4wImport Quantityw25.0w25.0w0.0w0.0w0.0w0.0w50.0
1994wAlgeriaw4wProductionw101.0w499.0w10.0w178.0w0.0w210.0w998.0
1995wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1995wAlgeriaw4wImport Quantityw33.0w35.0w0.0w2.0w0.0w0.0w70.0
1995wAlgeriaw4wProductionw101.0w497.0w10.0w178.0w0.0w208.0w994.0
